Dissolved oxygen,pH,Conductivity,Nitrate,Fecal coliform,Total coliform,Biological oxygen demand,WQI
7.006938604495845,5.101612232546922,158.06162510942784,0.2061081441687027,12.481637213444138,19.03266047184672,1.7816325580532473,1
6.386692739315937,5.056816697839484,130.7018908342697,0.1368473558902797,29.02152695157499,45.90998129630936,1.4370515218421875,1
7.85988349363041,5.69051995638707,77.55056225616728,0.1626219200964178,18.62528416343113,31.538053969925627,0.4350291265923972,1
6.765424293341983,5.233084858668397,147.40816049519634,0.1791390460898547,18.922018844213795,29.49828062184741,1.647457940745546,1
0.8749717536711561,0.7812247800635319,14.999515777219813,0.0076560028446226,7.812247800635319,12.49959648101651,0.1562449560127063,1
6.769722059863908,5.357415073847306,86.45051907238881,0.107811025787602,33.76035873555607,54.91596027180729,0.7075694850340228,1
8.074264025297062,5.756025118840769,75.80038341569981,0.1734004968274357,15.648967782125773,26.940782568629643,0.3814339936757341,1
7.330908452683099,5.34618169053662,172.35229507946556,0.2422847772162793,3.842441261784046,4.993967050399078,1.9616158070461656,1
6.914438001844163,5.262887600368833,153.98132074801472,0.1957789102059314,14.948319950822338,23.04101992008629,1.730243334357868,1
6.48176685809194,5.063683161973307,134.89571585138893,0.1474639658202666,26.486217117548264,41.79010281601592,1.4898704767177446,1
6.735291400085472,5.227058280017094,146.0789650926592,0.1757742063428777,19.7255626643874,30.80403932962952,1.6307174444919292,1
6.931429215973595,5.096158776709204,154.73082208239077,0.1976762624503847,14.495220907370808,22.304733974477564,1.739682897763108,1
7.80419275649794,5.67350334226326,78.00521524625708,0.1598219135905909,19.39845723062026,32.73231088843305,0.4489518108755148,1
5.641689533724597,5.010005488093904,94.82435514896632,0.0503507408926769,49.19956095248772,78.69928654779254,1.0166758134898393,1
4.509268412951535,4.026132511563871,77.30174422202631,0.0394560986133259,40.26132511563871,64.41812018502193,0.8052265023127742,1
8.517685581975677,5.891515038937012,72.18033909603746,0.1956947473159993,9.49279850357101,17.431853630966017,0.2705786045060805,1
6.090771165162472,5.098154233032495,117.64846139661128,0.1038027801098094,36.912768929000734,58.73324950962619,1.2726506473124846,1
1.5032521304576498,1.3421894021943306,25.770036522131136,0.0131534561415044,13.421894021943302,21.47503043510929,0.268437880438866,1
6.530300538104246,5.223272129145019,69.76552482546025,0.0791417374345776,32.138229668398466,50.9746232111475,1.3721202152416987,1
6.9047108203948575,5.313130596894766,59.20715486486501,0.0912726305807934,24.94955224841873,39.29302240368043,1.521884328157943,1
5.722351939674926,5.008836528976523,101.39708000566064,0.0626626332637001,46.737281608668624,74.69808261408652,1.0679732998194038,1
4.5851368581216265,4.0938721947514525,78.60234613922788,0.0401199475085642,40.93872194751452,65.50195511602324,0.8187744389502905,1
7.46509465615436,6.750540138971752,70.50923555925706,0.1121072130370774,51.14066618883456,1700.0,1.4228133237766911,2
7.905683983673816,6.533066810339916,23.07720054420612,0.1494316016326183,60.56839836738164,1700.0,2.0,2
8.061910723965555,6.409707005568966,16.620509610172395,0.1282420334137949,78.2420334137949,1700.0,2.0,2
7.914569110331491,6.527439563456722,22.78102965561697,0.1485430889668509,61.4569110331491,1700.0,2.0,2
7.437638464808537,6.404904911267758,16.95665621125694,0.0994294676065478,49.42946760654789,1700.0,2.0,2
7.499675352242621,6.731992311069867,67.57302009139929,0.1130817599268375,52.71251601102821,1700.0,1.4542503202205643,2
7.632749025119938,6.41,15.629555667556795,0.0904633790486101,112.34814441477354,1700.0,2.0,2
7.994083932973175,6.41,16.38002047617506,0.1210378712515763,87.33265079416478,1700.0,2.0,2
7.848658996304332,6.40806660766388,16.735337463528438,0.1183996459832768,68.39964598327687,1700.0,2.0,2
6.864031872823526,6.41,14.032989274325786,0.0254180815466061,165.56702418914043,1700.0,2.0,2
7.650430481501973,6.651132741739851,54.77253911610524,0.117330313569601,59.5650218864533,1700.0,1.591300437729066,2
7.493311897419876,6.41,15.339955479256668,0.0786648528586049,122.00148402477777,1700.0,2.0,2
8.042019231161216,6.441098776013529,21.523094372311203,0.1283659965145434,77.36451050732805,1700.0,1.947290210146561,2
7.815026491817592,6.226296360680786,20.871375836133563,0.0445079475452776,109.2486754091204,140.0,2.0,2
8.373745157637405,6.486872578818703,18.720173803564403,0.0686872578818703,81.31274211812969,140.0,2.0,2
7.584762134351555,6.415237865648445,25.319995178617333,0.0561428399236333,110.0,140.0,2.0,2
7.596517606313493,6.403482393686507,25.07313026741664,0.055261179526488,110.0,140.0,2.0,2
7.702750187830932,6.297249812169068,22.84224605555042,0.04729373591268,110.0,140.0,2.0,2
7.874475073162992,6.5723753658149615,20.12972434153307,0.107027565846693,110.0,162.34252194889766,2.0,2
7.816823657910849,6.284118289554246,20.64858707880236,0.0551412921197642,110.0,145.04709737325476,2.0,2
7.818993474366102,6.29496737183051,20.629058730705083,0.0570941269294918,110.0,145.6980423098306,2.0,2
8.16856973707862,6.38428486853931,19.46393470309,0.058428486853931,91.57151314606898,140.0,2.0,2
7.514907848323135,6.086675765590299,59.07058020683209,0.0643931738012687,359.15030784092505,2400.0,1.713720137888059,2
7.546448173726405,5.797970384986517,50.41810858874353,0.0372209279356461,462.88055281502807,2350.507403753371,2.0,2
6.361191062080669,5.664523764455333,53.434766141198686,0.1067856466829997,370.9524710893337,2400.0,2.0,2
7.720777396174836,6.3811660942622535,66.50445597855155,0.1401943490437089,175.81607088116482,2400.0,1.0886395566940377,2
6.128127809260093,5.682451706979993,51.749539543880665,0.1336775604699893,335.09658604001413,2400.0,2.0,2
7.659479423670274,6.3101045638540585,58.873437149540536,0.0893646277248654,294.4873850492959,2400.0,1.582291433027024,2
7.25846807282092,5.68770210923138,60.286395579441376,0.02461701820523,463.6036246689772,2400.0,1.8976808725633896,2
7.473666384921458,5.928399661905749,57.62812192713723,0.0647332769842915,365.3561386186428,2400.0,1.781066892062834,2
8.572007648475543,6.384004370557454,23.53379950067681,0.1178006009516498,352.99918052047747,2203.9989073606366,2.0,2
7.855884432755973,6.613639577895594,58.60561213715095,0.1232891292942133,206.64078098551056,2400.0,1.403741424767298,2
7.980710793281123,6.806553044161734,58.43539437279847,0.1448500461121938,150.80935427789802,2400.0,1.2902629151989795,2
7.21030096147558,5.605886263700332,59.22996765274728,0.0108093612587956,498.89632555618783,2398.528434074917,2.0,2
7.925488025055529,6.014564585746017,40.481849628901486,0.0670026305400773,422.26914017262186,2296.358853563496,2.0,2
7.237528657531803,5.645034389038163,59.24330398248247,0.0175057315063606,481.53590049435286,2400.0,1.9699770739745568,2
7.826153233300593,6.567691360555461,58.646154681862825,0.1181537402973751,219.9387356510076,2400.0,1.430769787908552,2
8.212847934599683,7.165310444381328,58.11884372554589,0.1849464614308543,46.98074197905095,2400.0,1.0792291503639246,2
5.94105513034947,5.696841913050041,50.39686017329617,0.1552628695750612,306.31617389991845,2400.0,2.0,2
7.63244214031114,6.248663210466709,65.31634678718483,0.1181105350777848,230.8047676563158,2400.0,1.2432262544555064,2
7.566563844201773,6.149845766302659,64.43028370451384,0.1016409610504431,271.8140069843964,2400.0,1.3585132726468978,2
5.971477777476958,5.694501709424849,50.61683931406416,0.1517525641372741,310.9965811503012,2400.0,2.0,2
7.7388878655973565,6.408331798396034,66.74804179228444,0.144721966399339,164.54230366564582,2400.0,1.0569462352046268,2
7.290858991353773,5.651919423630727,57.11819644094037,0.017138920749225,490.2651080692386,2387.0201440923183,2.0,2
7.587701864565752,6.83971767330025,60.09876895414428,0.1155625070923075,56.71372111662512,1700.0,1.5342744223325024,2
7.835730479689265,6.772073505539291,39.03888472456599,0.1225524044276065,67.98774907678481,1700.0,1.759754981535696,2
8.1,6.563756746779882,16.6,0.13,80.0,1700.0,2.0,2
7.507894756391729,6.567914984118155,15.370242955582825,0.0798987870793002,120.99190148057257,1700.0,2.0,2
7.459640716903784,6.874643440844423,70.9723245828969,0.111953511112743,50.892759859262895,1700.0,1.417855197185258,2
7.707552460615823,6.807031147104776,49.92236379862007,0.1189401147991732,62.16147548253744,1700.0,1.6432295096507488,2
7.886448415707293,6.652361569657781,16.156469786468996,0.1119302505598479,94.78434045103351,1700.0,2.0,2
8.1,6.553921363968913,16.6,0.13,80.0,1700.0,2.0,2
7.0207362503505095,6.459241163539729,14.358452212266442,0.0386776827219661,154.71825959111857,1700.0,2.0,2
8.1,6.507436453860396,16.6,0.13,80.0,1700.0,2.0,2
7.998489640222435,6.666163213407478,19.98367865925216,0.1401510359777564,69.84896402224352,1700.0,2.0,2
8.1,6.428698323399932,16.6,0.13,80.0,1700.0,2.0,2
7.826337728625245,6.608779242875081,25.722075712491822,0.1573662271374754,52.63377286252454,1700.0,2.0,2
7.732521280492721,6.502093483993841,25.353199252777166,0.1342067797228444,50.0,300.0,2.0,2
7.896058241487964,6.507883517024073,16.517826402275848,0.0439417585120363,50.78835170240726,299.2116482975927,2.0,2
7.751738258329848,6.648261741670153,12.467587329081264,0.1586093933361219,109.30469666806098,300.0,2.0,2
7.817238973865084,6.66552205226983,24.872668770301026,0.1227610261349153,66.55220522698306,283.44779477301694,2.0,2
7.0289218906437805,6.519357291319027,49.78168689510717,0.0206427086809728,79.03593697854066,232.2494803834051,2.0,2
7.099147245320521,6.517796727881766,47.06630651427321,0.0222032721182337,76.69509182264932,237.71145241381825,2.0,2
7.779893046358717,6.620106953641283,13.157379635788567,0.1360855629130263,98.04278145651318,300.0,2.0,2
7.475958128630095,6.505300523392124,39.52831339318723,0.2785235526455714,50.0,300.0,2.0,2
7.894431789747483,6.505568210252517,15.963578848813327,0.0444545682020138,52.2272841010069,300.0,2.0,2
7.6780091978397,6.504933128936895,24.68364435019827,0.0350668710631044,57.399693405343335,282.7340487208656,2.0,2
7.808077049653415,6.591922950346586,13.84788771650866,0.1135383602772682,86.76918013863411,300.0,2.0,2
7.837149609991643,6.625700780016714,22.76214134088582,0.1028503900083567,62.57007800167136,287.42992199832867,2.0,2
7.788549633336318,6.611450366663682,13.369466016739787,0.1291602933309457,94.58014666547284,300.0,2.0,2
7.305891208254647,6.507426359896817,48.92451074393072,0.3741861953567607,50.0,300.0,2.0,2
7.872023306911296,6.555953386177408,19.06552946740264,0.067976693088704,55.595338617740815,294.4046613822592,2.0,2
7.787009478469505,6.669485782295742,44.40412564338891,0.0738971564591484,66.9485782295742,266.1028435408516,2.0,2
7.820671980948287,6.501762844867816,19.167350069999568,0.0382371551321841,52.644267301723765,293.83004296264454,2.0,2
7.872298971224886,6.56057228169655,25.76674924709439,0.0913665523583207,77.05081298134951,741.3665523583207,2.0,2
8.02511258306822,6.420051466545472,18.50238032772809,0.0274951750113619,84.99035002272393,775.0160832954601,2.0,2
7.638680170685808,6.228538059740033,15.58213007046272,0.0222639658628382,102.26396586283823,700.0,2.0,2
7.103742905131128,6.497005675895097,75.75434886488036,0.525508513842646,90.37429051311284,799.0642737172179,2.0,2
7.555578225197551,6.199452378819143,10.67911528665552,0.0388843549604897,118.88435496048976,700.0,2.0,2
7.948370369256581,6.63833415524006,29.519604883324675,0.0998189299173979,66.23176970573067,749.8189299173979,2.0,2
7.565906082754799,6.20306712896418,11.288458882533162,0.0368187834490401,116.81878344904013,700.0,2.0,2
7.32375875437633,6.320992996498935,37.80161487008306,0.2614894947484039,112.375875437633,744.0603114059174,2.0,2
8.09986509090857,6.454224041558204,20.082861922066943,0.0242914961039183,78.58299220783671,785.6950129869388,2.0,2
7.157895462405756,6.344210178045237,13.968407121809472,0.0773683630075394,116.31581849623026,768.4209075188487,2.0,2
7.676488238269516,6.241770883394331,17.81280605790146,0.0147023523460967,94.70235234609672,700.0,2.0,2
7.398244445834057,6.228842665999652,9.353706639986113,0.0581404443332754,125.92977783336228,720.3511108331886,2.0,2
8.286025006057294,6.983492228414122,46.17723363215985,0.1373361117841438,18.209776916295937,787.3361117841438,2.0,2
7.541833591924869,6.199123927737083,8.28448165784009,0.0482071317746484,126.41426354929692,705.9762274178385,2.0,2
8.122019496306006,6.4643517697398885,20.55126935046985,0.0233420215868854,76.68404317377085,788.8599280437153,2.0,2
7.565814755892146,6.203035164562251,11.28307059763659,0.0368370488215708,116.83704882157087,700.0,2.0,2
7.720211343389846,6.2806680426925015,12.055896974528183,0.040562370997578,111.124741995156,731.4587633414067,2.0,2
8.404835430679466,6.648791142330134,16.38747458776586,0.0848791142330133,70.0,140.0,2.0,2
8.576276075089293,6.605930981227677,17.716139581942016,0.0805930981227676,70.0,140.0,2.0,2
8.219112545872562,6.695221863531859,14.948122230512356,0.0895221863531859,70.0,140.0,2.0,2
8.411338585042447,6.6647769024929255,16.314593192804207,0.1252230975070745,62.95538049858509,140.0,2.0,2
7.528685602263333,6.190039960792166,9.092450533536638,0.0442628795473334,124.26287954733344,700.0,2.0,2
7.422761865795174,6.317329261164029,18.32868014964197,0.0416843581948373,97.92108954870932,739.6054477435466,2.0,2
7.58050586144176,6.299789224399267,30.59177454255224,0.1135615867504748,90.0,719.9156897597067,2.0,2
7.402644073068012,6.32221501082634,18.265452801070893,0.0439835345065129,98.49588362662824,742.4794181331412,2.0,2
7.430113248955831,6.315543925253584,18.351784496718327,0.0408442001193335,97.7110500298334,738.5552501491669,2.0,2
7.5169167597066595,6.18592086589733,8.3980888226929,0.0466166480586681,126.61664805866816,700.0,2.0,2
8.233354063020169,6.8976442193816325,44.039060649224965,0.1166708126040335,22.94977493460746,776.1934375743097,2.0,2
8.053580889020804,6.679348222382405,35.66676711725461,0.0807161778041608,45.54983109452744,750.5115555744006,2.0,2
8.391859396705101,7.090114981713335,51.42088047512321,0.1483718793410199,3.0233901285017453,798.8370566721571,2.0,2
7.374305728106854,6.329097180316907,18.17638943119297,0.0472222025020738,99.30555062551846,746.5277531275923,2.0,2
7.688352433835945,6.24592335184258,18.51279359632075,0.012329513232811,92.329513232811,700.0,2.0,2
7.831137160907493,6.315568580453746,19.986822965444954,0.0126227432181498,84.7545135637003,726.2274321814984,2.0,2
7.394750663846481,6.324131981637283,18.24064494351752,0.044885638417545,98.72140960438624,743.6070480219313,2.0,2
7.590168163097716,6.276673446104841,18.85481422687853,0.0225522099316896,93.1380524829224,715.690262414612,2.0,2
7.510486974735191,6.183670441157317,8.018731509376293,0.0479026050529617,127.90260505296172,700.0,2.0,2
7.239890661309336,6.441712224454443,63.06375695517663,0.408761426865242,90.0,776.6848897817773,2.0,2
7.51219895970056,6.295608824072722,18.6097681590589,0.0314629760342218,95.36574400855544,726.8287200427773,2.0,2
7.34551727988925,6.397701133379479,52.99401931722478,0.3172183574293162,90.0,759.0804533517916,2.0,2
7.267130505734256,6.430362289277393,60.46689178666752,0.3851535616969774,90.0,772.1449157109572,2.0,2
8.35889525023476,7.050087089570778,49.88569308236161,0.1417790500469517,7.167454256201779,794.1278928906798,2.0,2
7.523672930164918,6.188285525557721,8.796702879730155,0.0452654139670164,125.26541396701644,700.0,2.0,2
7.390884664317071,6.378798056534554,48.66899533510582,0.2778999575918711,90.0,751.5192226138214,2.0,2
7.9,6.3,17.7,0.06,8.0,50.0,2.0,2
7.112997344641381,6.418050398303793,26.75053053662412,0.1105930278444826,20.367184584206868,38.757104923448296,2.0,2
7.9,6.3,17.7,0.06,8.0,50.0,2.0,2
7.888525804166181,6.322948391667638,20.48822958761806,0.0657370979169096,9.72112937507288,50.0,2.0,2
7.950455063206461,6.312613765801615,19.957864078489123,0.0549544936793539,9.89206487024228,47.47724683967696,2.0,2
7.9,6.3,17.7,0.06,8.0,50.0,2.0,2
7.684910764016795,6.219341536506298,23.34609244455914,0.0573113845502099,10.41975390481106,44.622769100419866,2.0,2
7.9,6.3,17.7,0.06,8.0,50.0,2.0,2
8.189135681560085,6.372283920390021,30.6388217498138,0.0310864318439915,18.842588058503186,35.54321592199575,2.0,2
7.854518764633769,6.306822185304934,18.223034206711656,0.0629237937021148,8.71470512718363,49.3502680661967,2.0,2
7.066612422454324,6.425008136631852,27.283957141775275,0.1135749156993649,21.0960905042892,38.09446317791891,2.0,2
8.115677517650926,6.353919379412732,27.35156891487893,0.0384322482349074,16.087906911909716,39.21612411745372,2.0,2
7.8031185309422195,6.493762938115561,41.24219698104065,0.1084407345288902,22.532220358667068,50.0,2.0,2
7.851578686065236,6.396842627869528,29.46637928614769,0.084210656967382,15.263197090214623,50.0,2.0,2
7.810957989071084,6.313356301639337,18.723983125682537,0.0657241292740017,9.39923160031154,48.72797127244405,2.0,2
7.1276368450709535,6.4158544732393565,26.58217628168403,0.1096519171025815,20.137135291742155,38.96624064387076,2.0,2
8.23643846824644,6.38410961706161,32.755621454028216,0.0263561531753559,20.61644255924152,33.17807658767797,2.0,2
8.099369856856288,6.798109570568864,20.395746533779946,0.0105041145149696,2.0,3.99369856856288,2.0,2
8.158205904213444,6.458205904213443,23.93439502137097,0.1183588191573113,2.0,2.0,2.0,2
7.964059748499348,6.3921792454980455,19.482403302370603,0.1187522012005212,2.0,2.640597484993485,2.0,2
8.4439919781712,6.743991978171199,29.340514920405187,0.0612016043657601,2.0,2.0,2.0,2
7.9,6.2,19.05,0.17,2.0,2.0,2.0,2
7.223028193463781,6.261542891503293,23.634945416995304,0.077685662745061,1.815371325490122,3.84628674509878,2.0,2
7.9,6.2,19.05,0.17,2.0,2.0,2.0,2
7.924649418973334,6.224649418973334,19.51628484224556,0.1650701162053333,2.0,2.0,2.0,2
7.517982678263732,6.23472884743057,21.63729913357745,0.1179067288541453,1.8958134577082904,3.0418654229170934,2.0,2
7.68781718199786,6.220431443249198,23.269798972556167,0.0573477147749732,10.38705670252407,44.69542954994651,2.0,2
6.939472384479118,6.444079142328132,28.74606757849013,0.1217482038549138,23.09400538675672,36.27817692113027,2.0,2
6.5716933032313145,6.499246004515302,32.97552701283988,0.1453911447922726,28.8733909492222,31.024190046161635,2.0,2
7.873195281262136,6.353609437475727,24.21354665330089,0.0734023593689318,12.020707810679566,50.0,2.0,2
6.763947685187645,6.470407847221853,30.76460162034208,0.1330319345236513,25.852250661337,33.770681216966366,2.0,2
7.922143926775364,6.305535981693841,18.69094072319753,0.0577856073224636,8.830397254076143,48.89280366123181,2.0,2
7.146630585944262,6.413005412108361,26.363748261641,0.1084308909035831,19.83866222087589,39.237579799203736,2.0,2
7.9282200254839585,6.307055006370989,18.962846140407112,0.0571779974516042,9.058250955648418,48.58899872580211,2.0,2
6.592353812417105,6.496146928137434,32.73793115720329,0.1440629692017575,28.548725804874064,31.31934017738721,2.0,2
7.823364871944261,6.453270256111478,36.32233611754458,0.0983175640278695,19.495269208360853,50.0,2.0,2
8.163179964481838,6.36579499112046,29.477303410562204,0.0336820035518163,17.869248668068884,36.84100177590816,2.0,2
7.9,6.3,17.7,0.06,8.0,50.0,2.0,2
8.159007918228065,6.364751979557017,29.29060434070592,0.0340992081771934,17.712796933552447,37.04960408859674,2.0,2
7.803105560282571,6.493788879434859,41.24534885133528,0.1084472198587145,22.53416595761437,50.0,2.0,2
8.18558317914591,6.371395794786477,30.47984726677941,0.0314416820854091,18.70936921797157,35.72084104270457,2.0,2
6.605477946584855,6.494178308012272,32.58700361427417,0.1432192748624022,28.342489410809428,31.506827808355062,2.0,2
7.176015351185107,6.408597697322234,26.02582346137127,0.1065418702809574,19.37690162423404,39.65736215978724,2.0,2
7.923412882596373,6.270238647789117,19.208036957525515,0.151269693922902,2.0,2.234128825963725,2.0,2
7.319004506434681,6.2528177721423015,22.98492402460148,0.0907733417865474,1.841546683573095,3.584533164269051,2.0,2
7.976123696837856,6.276123696837856,20.49000659851611,0.1547752606324288,2.0,2.0,2.0,2
7.9,6.2,19.05,0.17,2.0,2.0,2.0,2
7.996498612105532,6.489495836316598,19.701365631712346,0.0928011103155739,2.0,2.964986121055326,2.0,2
6.779364283900993,6.386772619349834,24.18624703212045,0.1513227380650165,2.1867726193498345,5.73545238699669,2.0,2
7.881915434101304,6.203014094316449,19.13288759370236,0.169698590568355,2.0030140943164496,2.0602818863289896,2.0,2
7.9,6.2,19.05,0.17,2.0,2.0,2.0,2
8.194798259147278,6.494798259147278,24.626600402202683,0.1110403481705443,2.0,2.0,2.0,2
3.802935397484548,5.554446082251952,28.060574793371835,0.0514848931523259,72.9697863046519,500.0,2.0,2
7.7,6.6,8.1,0.08,130.0,500.0,2.0,2
7.784874405210727,6.72731160781609,19.98241672950177,0.092731160781609,75.68038066513476,457.5627973946365,2.0,2
4.769746035072849,5.813834302092715,23.108617869139067,0.0585591173298013,87.11823465960268,500.0,2.0,2
6.854690139799435,6.24376227320119,32.73474449727362,0.2188723341758071,87.73450698997173,500.0,2.0,2
6.474402784596834,6.271181234891833,14.377449152064996,0.07103221549705,112.0644309941,500.0,2.0,2
7.576755081329772,6.579459180221629,25.724023369842648,0.1580551151578113,109.4591802216286,500.0,2.0,2
6.807430824685348,6.360530221257044,12.67169577600188,0.073469006034283,116.93801206856604,500.0,2.0,2
7.410193562260938,6.551698927043489,49.54232059668595,0.2635440772347396,81.69892704348958,500.0,2.0,2
7.164399035614825,6.456302180286904,10.843322012704554,0.0760809685532792,122.1619371065584,500.0,2.0,2
7.588448964630074,6.581408160771678,24.0517980578994,0.1506489890676197,111.40816077167904,500.0,2.0,2
7.663825438891984,6.584755006390193,9.154230066576456,0.0859429636106025,128.1912719445992,500.0,2.0,2
7.74435589838671,6.666533847580063,14.309825774139298,0.0866533847580064,101.61222503250606,477.8220508066453,2.0,2
7.465858658485954,6.5609764430809925,41.58221183650865,0.2282895162922294,90.97644308099224,500.0,2.0,2
7.639647430313336,6.589941238385555,16.73041746519293,0.1182232941348871,119.94123838555603,500.0,2.0,2
7.587911236459448,6.55276259250791,11.366586823181796,0.098414582581662,124.3955618229724,500.0,2.0,2
7.557664046046643,6.576277341007773,28.45404141533005,0.1701461041704594,106.27734100777384,500.0,2.0,2
8.6,6.6,17.9,0.08,70.0,140.0,2.0,2
8.566093538229467,6.6254298463279,18.3068775412464,0.0867812923541066,71.69532308852666,140.0,2.0,2
8.6,6.6,17.9,0.08,70.0,140.0,2.0,2
8.291410662056157,6.831442003457882,21.60307205532611,0.1417178675887685,85.42946689719213,140.0,2.0,2
5.686694595109229,6.050916707757063,24.25505503507721,0.2015138820404896,31.69722359190208,170.0,2.0,2
7.7,6.6,17.3,0.11,50.0,170.0,2.0,2
6.1970137608724,6.190094662056109,22.49213428062261,0.1783175563239818,36.33648873520364,170.0,2.0,2
7.731399714380398,6.610466571460132,18.304790860172726,0.1094766714269933,48.95334285398674,170.0,2.0,2
5.977733040429354,6.130290829208006,23.249649496698595,0.1882848617986657,34.343027640266854,170.0,2.0,2
7.7,6.6,17.3,0.11,50.0,170.0,2.0,2
7.7,6.6,17.3,0.11,50.0,170.0,2.0,2
6.581346122322342,6.294912578815184,21.164440668341,0.1608479035308026,39.83041929383948,170.0,2.0,2
7.886321470919586,6.6,21.39907236023088,0.1402772390244326,50.0,170.0,2.0,2
8.207197985413236,6.769065995137745,33.53033553322355,0.1015467002431127,33.09340048622546,170.0,2.0,2
8.136297685844085,6.745432561948028,31.26152594701066,0.1027283719025986,35.456743805197235,170.0,2.0,2
5.542325416344527,6.011543295366689,24.75378492535527,0.2080761174388851,30.38477651222297,170.0,2.0,2
7.824554078204747,6.6,20.04018972050442,0.1302400377082712,50.0,170.0,2.0,2
7.7,6.6,17.3,0.11,50.0,170.0,2.0,2
7.827078889928902,6.6423596299763,21.36652447772485,0.1078820185011849,45.764037002369946,170.0,2.0,2
8.175523860572802,6.758507953524267,32.51676353832966,0.1020746023237866,34.149204647573264,170.0,2.0,2
7.28880394780974,6.487855622129929,18.7204954530209,0.1286907296450118,46.26185407099764,170.0,2.0,2
7.753327863858645,6.6,18.473213004890187,0.1186657778770298,50.0,170.0,2.0,2
8.200575677365748,6.699856080658563,14.804461499584551,0.0899856080658562,70.0,140.0,2.0,2
8.59007311542194,6.607445163433544,18.01912261493672,0.0819853769156119,70.49634422890298,140.0,2.0,2
8.6,6.6,17.9,0.08,70.0,140.0,2.0,2
8.453853263379738,6.6365366841550655,16.767362791192976,0.0836536684155065,70.0,140.0,2.0,2
7.868323091951563,6.852484637927345,31.665232873218827,0.1052484637927344,22.27322115099965,415.8384540242185,2.0,2
7.7,6.6,8.1,0.08,130.0,500.0,2.0,2
7.7,6.6,8.1,0.08,130.0,500.0,2.0,2
7.422142104075612,6.553690350679268,47.833679117187486,0.255976667418779,83.69035067926868,500.0,2.0,2
7.662697456748819,6.589992000591146,8.291061806896295,0.0797270545615767,129.45410912315344,500.0,2.0,2
7.677376347202164,6.59622939120036,11.335182350090616,0.0943283134386297,126.22939120036058,500.0,2.0,2
6.673529208759493,6.324605397472059,13.357533320987963,0.0724892381128743,114.97847622574866,500.0,2.0,2
6.762958417091098,6.205103904345534,35.40806898763086,0.2339425457636053,83.14792085455488,500.0,2.0,2
7.433518341046549,6.555586390174424,46.20687723034361,0.2487717173371861,85.58639017442471,500.0,2.0,2
7.5620174146118115,6.577002902435302,27.831509710511,0.1673889707458529,107.00290243530186,500.0,2.0,2
7.821394623254854,6.78209193488228,25.095247255679432,0.0982091934882279,52.307441116894026,439.3026883725735,2.0,2
7.643450044161332,6.590575007360222,16.18664368492957,0.1158149720311566,120.57500736022196,500.0,2.0,2
4.3996359810850905,5.714536482730146,25.00430351151539,0.0558509949835494,81.70198996709888,500.0,2.0,2
7.8934656222706945,6.8901984334060415,35.18518711789715,0.109019843340604,6.182001746755873,403.267188864653,2.0,2
7.619420320125621,6.5865700533542695,19.62289422203623,0.1310337972537735,116.57005335427012,500.0,2.0,2
7.551552214519837,6.575258702419973,29.32803332366344,0.1740169308041038,105.25870241997268,500.0,2.0,2
7.579437445291076,6.54919149480124,11.61353730866005,0.0998067054164659,123.97187226455384,500.0,2.0,2
7.576345337414812,6.8,68.86987026088708,0.2191395659524078,30.0,61.18273312925937,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.857774593662031,6.785556351584492,67.51430036320691,0.2666618904930465,31.444364841550776,48.55563515844922,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.933641860834625,6.766589534791343,70.9472942027668,0.3804627912519379,33.34104652086563,46.65895347913437,2.0,2
8.26964778777467,6.852183087530519,73.77112488018822,0.4617886726648023,35.21830875305189,44.78169124694811,2.0,2
7.565738265828481,6.8,69.05814578154448,0.2209958034800159,30.0,61.71308670857599,2.0,2
7.796601768557116,6.8,64.9603186081112,0.1805946905025046,30.0,50.16991157214419,2.0,2
7.495597606820178,6.8,70.30314247894185,0.2332704188064688,30.0,65.22011965899111,2.0,2
8.085205716744696,6.728698570813826,77.80555868269751,0.6078085751170446,37.13014291861741,42.86985708138259,2.0,2
7.653485445517391,6.8,67.50063334206631,0.2056400470344565,30.0,57.325727724130445,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.49802698408598,6.8,70.26002103247386,0.2328452777849535,30.0,65.098650795701,2.0,2
8.659657644430318,6.895517516047813,81.13797772812825,0.6957945866581916,39.55175160478132,40.44824839521868,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.670590154505184,6.8,67.19702475753297,0.2026467229615926,30.0,56.47049227474076,2.0,2
7.726474844207274,6.8,66.2050715153209,0.192866902263727,30.0,53.676257789636296,2.0,2
7.569225550662065,6.51153193832758,67.15005088104488,0.208846806167242,30.0,55.76936123344839,2.0,2
7.861936557858982,6.784515860535255,67.70262924311893,0.272904836788473,31.54841394647455,48.45158605352545,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
7.521194794426295,6.451493493032868,67.61835075434362,0.2148506506967131,30.0,56.97013013934263,2.0,2
8.304104384708413,6.856011598300935,74.42197171115893,0.4824626308250481,35.601159830093486,44.398840169906514,2.0,2
7.954585025731173,6.761353743567207,71.89497241433563,0.4118775385967612,33.86462564327935,46.13537435672065,2.0,2
7.8,6.8,64.9,0.18,30.0,50.0,2.0,2
