17_OD_mgl_02,18_PH,50_Condutivida_de_Eletrica_us_cm_a_20c,13_Nitratos_mgl_n),46_Coliformes_Fecais_nmp_100ml,47_Coliformes_Totais_nmp_100ml,7_DBO_mgl_02)
7.1,6.26,38.7,0.05,17000.0,30000.0,2.0
5.7,6.36,49.7,0.14,8000.0,17000.0,2.0
4.1,6.52,60.7,0.13,50.0,160.0,7.0
4.5,6.64,68.3,0.13,30000.0,160000.0,6.0
1.9,6.73,95.2,0.02,700.0,1400.0,2.0
4.1,6.84,60.7,0.13,50000.0,160000.0,7.0
4.5,7.61,68.3,0.13,30000.0,160000.0,6.0
1.9,7.08,95.2,0.02,700.0,1400.0,2.0
5.4,6045.0,34.5,0.13,5000.0,8000.0,2.0
4.6,6.55,61.6,0.15,7000.0,17000.0,3.0
1.2,6.45,118.5,0.04,9999.0,9999.0,6.0
5.4,6.87,34.5,0.13,5000.0,8000.0,2.0
5.7,7.55,54.8,0.14,50000.0,50000.0,2.0
4.6,6.88,61.6,0.15,7000.0,17000.0,3.0
1.2,7.12,118.5,0.04,160000.0,160000.0,6.0
4.4,6.1,34.7,0.15,17000.0,50000.0,3.0
5.0,6.9,74.5,0.3,3000.0,11000.0,7.0
2.2,6.2,71.9,0.17,2800.0,3500.0,2.0
0.9,6.4,156.0,0.05,3000.0,14000.0,11.0
6.1,6.8,42.7,0.19,90000.0,9999.0,4.0
5.6,6.8,66.6,0.1,9999.0,9999.0,4.0
0.7,6.9,133.0,0.06,9999.0,9999.0,19.0
4.4,6.4,84.2,0.06,50000.0,160000.0,3.0
4.3,6.8,129.9,0.3,13000.0,30000.0,5.0
2.4,6.8,159.3,0.3,24000.0,24000.0,6.0
2.0,6.8,176.1,0.1,13000.0,30000.0,5.0
2.4,6.97,159.3,0.3,24000.0,24000.0,6.0
3.5,6.83,150.5,0.2,11000.0,17000.0,5.0
1.4,6.66,230.2,0.24,160000.0,160000.0,15.0
2.8,6.74,150.2,0.51,11000.0,11000.0,5.0
3.4,6.78,170.2,0.21,13000.0,24000.0,3.0
3.4,7.22,170.2,0.21,13000.0,24000.0,3.0
3.5,7.35,150.5,0.2,11000.0,17000.0,5.0
1.4,7.64,230.2,0.24,160000.0,160000.0,15.0
2.8,7.04,150.2,0.51,11000.0,11000.0,5.0
4.8,6.49,63.2,0.33,5000.0,17000.0,10.0
4.1,6.59,96.8,0.24,90000.0,160000.0,9.0
2.0,6.87,189.1,0.09,160000.0,160000.0,11.0
2.3,6.8,199.4,0.1,13000.0,30000.0,7.0
4.8,6.95,63.2,0.33,5000.0,17000.0,10.0
4.1,7.24,96.8,0.24,90000.0,160000.0,9.0
2.0,7.12,189.1,0.09,160000.0,160000.0,11.0
2.3,7.33,199.4,0.1,13000.0,30000.0,7.0
4.6,6.7,104.0,0.32,50000.0,50000.0,4.0
3.1,6.6,128.0,0.19,3000.0,8000.0,3.0
1.9,6.4,156.0,0.05,17000.0,30000.0,5.0
2.8,6.5,138.0,0.24,2.0,2.0,8.0
4.6,6.7,104.0,0.32,50000.0,50000.0,4.0
3.1,6.6,128.0,0.19,3000.0,8000.0,3.0
1.9,6.4,156.0,0.05,17000.0,30000.0,5.0
2.8,6.5,138.0,0.24,2.0,2.0,8.0
5.5,6.7,43.5,0.14,17000.0,50000.0,2.0
3.6,6.7,87.6,0.19,17000.0,28000.0,4.0
2.5,7.1,135.0,0.16,3000.0,90000.0,6.0
2.8,7.2,154.0,0.1,90000.0,0.001,3.0
2.8,7.2,154.0,0.1,90000.0,0.001,3.0
3.6,6.7,87.6,0.19,17000.0,28000.0,4.0
2.5,7.1,135.0,0.16,3000.0,90000.0,6.0
5.5,6.7,43.5,0.14,17000.0,50000.0,2.0
1.2,6.9,188.0,0.13,160000.0,160000.0,11.0
2.2,7.4,117.0,0.07,9000.0,90000.0,11.0
4.0,6.4,113.0,0.21,5000.0,22000.0,3.0
4.6,6.0,68.2,0.27,30000.0,90000.0,2.0
3.6,6.6,87.1,0.21,160000.0,160000.0,3.0
5.2,7.1,147.2,1.2,3.5,160.0,2.0
5.8,7.2,146.0,0.14,30000.0,50000.0,5.0
4.9,6.5,167.5,2.65,17000.0,50000.0,4.0
5.2,8.2,137.0,1.06,160000.0,160000.0,5.0
5.2,7.0,146.0,0.82,900.0,30000.0,6.0
7.4,6.8,272.0,1.61,30000.0,90000.0,5.0
4.0,6.5,309.0,1.14,140.0,2800.0,4.0
6.4,6.9,83.0,0.09,1700.0,1700.0,2.0
6.7,6.7,137.9,0.38,17000.0,50000.0,3.0
7.1,7.4,171.4,0.89,30000.0,50000.0,3.0
5.5,7.0,166.8,2.37,17000.0,30000.0,5.0
7.1,7.43,171.4,0.89,30000.0,50000.0,3.0
4.9,7.09,147.2,2.32,160000.0,160000.0,5.0
5.6,7.14,146.4,1.65,160000.0,160000.0,4.0
8.4,7.29,187.9,2.46,30000.0,50000.0,4.0
5.5,6.89,131.6,0.73,30000.0,30000.0,4.0
4.9,7.36,147.2,2.32,160000.0,160000.0,5.0
5.6,7.63,146.4,1.65,160000.0,160000.0,4.0
8.4,7.63,187.9,2.46,30000.0,50000.0,4.0
5.5,7.16,131.6,0.73,30000.0,30000.0,4.0
6.4,6.84,76.5,0.4,30000.0,90000.0,3.0
5.9,6.94,144.6,0.44,50000.0,160000.0,7.0
5.0,7.05,161.6,1.48,50000.0,90000.0,5.0
5.0,6.94,163.0,1.36,13000.0,30000.0,3.0
5.9,7.47,144.6,0.44,50000.0,160000.0,7.0
5.0,7.22,161.6,1.48,50000.0,90000.0,5.0
5.0,7.38,163.0,1.36,13000.0,30000.0,3.0
6.4,7.19,76.5,0.4,30000.0,90000.0,3.0
6.1,7.1,106.0,0.66,50000.0,160000.0,2.0
5.55,6.8,134.0,0.29,160000.0,160000.0,2.0
5.5,6.8,182.0,0.74,24000.0,90000.0,3.0
5.0,6.8,126.0,0.62,2.0,4.0,7.0
5.4,6.9,53.4,0.13,11000.0,17000.0,3.0
5.7,7.0,107.8,0.66,160000.0,160000.0,5.0
6.1,7.2,139.0,1.65,17000.0,160000.0,5.0
5.3,7.3,148.0,0.83,50000.0,160000.0,6.0
5.1,7.5,155.0,0.67,50000.0,90000.0,7.0
4.9,7.1,160.0,1.46,8000.0,13000.0,5.0
6.7,6.6,77.8,0.26,30000.0,90000.0,3.0
5.8,7.0,115.0,0.53,90000.0,90000.0,4.0
6.8,7.2,38.5,0.18,14000.0,50000.0,2.0
8.2,7.4,42.0,0.14,7000.0,11000.0,4.0
7.0,7.2,44.7,0.13,8000.0,13000.0,2.0
6.9,6.9,22.9,0.15,50000.0,160000.0,4.0
7.3,7.2,33.3,0.14,28000.0,28000.0,3.0
7.0,6.9,43.7,0.11,2400.0,11000.0,2.0
5.4,6.6,50.4,0.08,7000.0,13000.0,2.0
6.1,6.6,30.0,0.02,5000.0,5000.0,2.0
6.6,6.7,44.7,0.08,8000.0,30000.0,2.0
8.2,7.2,38.1,0.07,3000.0,3000.0,2.0
7.1,6.9,42.7,0.16,13000.0,13000.0,2.0
8.2,7.17,38.1,0.07,3000.0,3000.0,2.0
6.6,7.07,42.4,0.14,8000.0,24000.0,2.0
7.1,7.02,33.8,0.21,5000.0,14000.0,2.0
7.8,6.88,44.0,0.09,5000.0,9000.0,2.0
7.4,6.74,45.7,0.12,5000.0,7000.0,2.0
6.6,7.54,42.4,0.14,8000.0,24000.0,2.0
7.1,7.72,33.8,0.21,5000.0,14000.0,2.0
7.8,7.35,44.0,0.09,5000.0,9000.0,2.0
7.4,6.91,45.7,0.12,5000.0,7000.0,2.0
7.2,6.63,27.1,0.07,13000.0,17000.0,2.0
7.3,6.96,40.7,0.14,5000.0,30000.0,3.0
7.2,6.99,38.3,0.19,11000.0,17000.0,2.0
7.7,7.05,49.4,0.16,13000.0,30000.0,2.0
7.2,7.12,27.1,0.07,13000.0,17000.0,2.0
7.3,7.6,40.7,0.14,5000.0,30000.0,3.0
7.2,6.99,38.3,0.19,11000.0,17000.0,2.0
7.7,7.37,49.4,0.16,13000.0,30000.0,2.0
7.2,6.8,31.8,0.31,13000.0,17000.0,2.0
7.4,6.9,39.5,0.07,70.0,70.0,2.0
6.3,6.3,44.5,0.18,14000.0,28000.0,2.0
5.9,6.2,17.5,0.08,13000.0,30000.0,2.0
6.8,6.6,22.2,0.12,5000.0,5000.0,2.0
8.8,6.9,29.7,0.15,8000.0,13000.0,5.0
7.2,6.9,38.7,0.16,7000.0,90000.0,2.0
8.6,6.5,38.3,0.17,17000.0,30000.0,2.0
6.7,7.4,40.2,0.07,50000.0,90000.0,2.0
7.6,7.0,39.1,0.16,1700.0,2200.0,2.0
6.9,6.1,26.4,0.09,2000.0,90000.0,2.0
7.0,6.9,39.3,0.05,5000.0,17000.0,2.0
6.5,7.2,69.3,0.7,12000.0,13000.0,2.0
7.4,7.4,105.0,0.75,2300.0,11000.0,2.0
6.8,7.1,91.3,0.93,5000.0,11000.0,2.0
6.4,7.2,50.0,0.27,11000.0,30000.0,2.0
7.0,7.2,61.3,0.35,5000.0,11000.0,3.0
7.2,7.2,101.5,0.93,7000.0,30000.0,2.0
6.5,6.8,127.7,0.74,5000.0,13000.0,2.0
6.5,6.7,49.0,0.05,8000.0,24000.0,2.0
7.3,6.8,50.9,0.52,17000.0,30000.0,2.0
8.0,7.1,78.5,0.31,11000.0,30000.0,2.0
8.0,7.18,78.5,0.31,11000.0,30000.0,2.0
6.6,7.1,69.7,0.16,5000.0,24000.0,2.0
6.9,7.1,70.2,0.66,13000.0,24000.0,2.0
7.8,7.1,101.6,1.38,2200.0,8000.0,3.0
7.1,6.78,106.6,0.39,5000.0,5000.0,2.0
6.6,7.37,69.7,0.16,5000.0,24000.0,2.0
6.9,7.69,70.2,0.66,13000.0,24000.0,2.0
7.8,7.47,101.6,1.38,2200.0,8000.0,3.0
7.1,7.01,106.6,0.39,5000.0,5000.0,2.0
6.7,6.78,47.5,0.25,5000.0,11000.0,2.0
6.4,8.15,107.3,0.07,50000.0,50000.0,6.0
6.6,7.03,75.5,0.64,14000.0,90000.0,4.0
6.8,6.96,90.1,0.77,5000.0,8000.0,2.0
6.4,8.21,107.3,0.07,50000.0,50000.0,6.0
6.7,7.15,47.5,0.25,5000.0,11000.0,2.0
6.6,6.9,75.5,0.64,14000.0,90000.0,4.0
6.8,7.45,90.1,0.77,5000.0,8000.0,2.0
6.8,6.9,53.4,0.27,13000.0,50000.0,2.0
6.9,7.0,66.1,0.12,11000.0,11000.0,2.0
6.9,7.0,66.1,0.12,11000.0,11000.0,2.0
6.4,6.7,85.3,0.23,13000.0,13000.0,2.0
5.3,6.6,86.3,0.49,11000.0,50000.0,4.0
5.4,6.6,30.2,0.12,11000.0,14000.0,2.0
7.2,6.8,45.2,0.29,24000.0,24000.0,2.0
7.7,7.2,65.2,0.66,5000.0,30000.0,2.0
6.7,6.9,57.1,0.37,5000.0,90000.0,3.0
7.9,6.6,67.8,0.35,13000.0,25000.0,2.0
6.4,7.5,76.5,0.25,24000.0,24000.0,2.0
7.0,7.0,79.4,0.67,2700.0,3400.0,2.0
6.9,6.4,48.9,0.16,30000.0,90000.0,3.0
6.9,7.0,60.5,0.26,3000.0,24000.0,2.0
7.5,7.5,64.0,0.46,30000.0,30000.0,2.0
8.5,7.5,93.1,0.81,500.0,800.0,2.0
6.8,6.9,83.5,0.8,700.0,5000.0,2.0
7.2,7.3,48.9,0.38,350.0,30000.0,2.0
7.0,7.1,58.2,0.29,8000.0,30000.0,2.0
7.5,6.9,81.6,1.13,5000.0,13000.0,2.0
6.6,6.9,121.3,1.88,500.0,1300.0,2.0
6.7,6.8,63.4,0.11,30000.0,90000.0,2.0
7.3,6.7,50.0,0.54,3000.0,30000.0,2.0
7.6,7.4,72.0,0.9,1700.0,5000.0,2.0
7.1,7.0,79.1,1.14,800.0,13000.0,2.0
7.0,7.16,67.0,0.84,5000.0,24000.0,2.0
7.3,7.2,65.4,0.6,5000.0,13000.0,2.0
7.9,6.7,68.0,0.41,83.0,106.0,2.0
6.6,7.2,70.9,0.79,500.0,1300.0,2.0
7.7,7.3,78.6,0.95,0.002,0.02,2.0
7.2,6.4,44.0,0.19,50000.0,160000.0,2.0
7.3,7.1,63.9,0.07,5000.0,14000.0,2.0
6.4,8.03,56.4,0.35,8000.0,24000.0,2.0
7.4,6.41,86.7,0.13,700.0,3000.0,2.0
7.7,7.68,73.2,0.1,800.0,1700.0,2.0
7.2,7.82,65.4,0.1,500.0,800.0,2.0
8.1,7.77,64.1,0.1,1400.0,3500.0,3.0
7.4,8.05,85.6,0.01,30.0,500.0,2.0
6.9,7.18,69.4,0.06,3000.0,8000.0,2.0
7.2,8.13,83.6,0.12,3000.0,5000.0,2.0
8.3,7.67,73.1,0.1,300.0,500.0,2.0
8.0,7.89,74.8,0.03,170.0,170.0,3.0
6.7,7.03,46.1,0.14,1300.0,5000.0,2.0
7.6,7.5,58.0,0.31,800.0,16000.0,4.0
8.9,7.7,75.9,0.59,800.0,2400.0,2.0
7.0,7.1,71.8,0.54,1700.0,5000.0,2.0
6.7,7.2,56.8,0.47,280.0,2800.0,2.0
8.1,7.4,52.0,0.21,2300.0,3000.0,2.0
7.4,6.7,43.0,0.13,1400.0,1700.0,2.0
7.4,6.6,35.0,0.62,800.0,2300.0,2.0
7.2,7.4,64.4,0.8,110.0,1300.0,2.0
7.3,7.1,65.7,0.72,500.0,2200.0,2.0
7.2,7.29,64.4,0.8,110.0,1300.0,2.0
6.9,7.17,60.5,0.71,5000.0,8000.0,2.0
7.6,7.25,52.8,0.52,1700.0,5000.0,2.0
7.7,7.21,75.2,0.3,170.0,280.0,2.0
7.6,6.97,71.3,0.38,130.0,280.0,2.0
7.6,7.41,71.3,0.38,130.0,280.0,2.0
6.9,7.56,60.5,0.71,5000.0,8000.0,2.0
7.6,7.74,52.8,0.52,1700.0,5000.0,2.0
7.7,7.61,75.2,0.3,170.0,280.0,2.0
7.6,7.41,71.3,0.38,130.0,280.0,2.0
7.6,6.97,71.3,0.38,130.0,280.0,2.0
7.5,7.22,67.2,0.81,170.0,1700.0,2.0
7.3,7.2,69.2,0.84,170.0,1100.0,2.0
7.4,6.94,42.7,0.23,3000.0,17000.0,2.0
7.5,7.19,54.7,0.62,1300.0,13000.0,2.0
7.4,7.09,42.7,0.23,3000.0,17000.0,2.0
7.5,7.64,54.7,0.62,1300.0,13000.0,2.0
7.5,7.19,67.2,0.81,170.0,1700.0,2.0
7.3,7.12,69.2,0.84,170.0,1100.0,2.0
7.6,7.0,51.4,0.42,1700.0,5000.0,2.0
7.8,7.0,63.9,0.38,300.0,800.0,2.0
6.8,6.7,70.8,0.58,3000.0,5000.0,2.0
7.4,7.1,47.5,0.3,2200.0,30000.0,2.0
6.5,7.0,36.2,0.11,5000.0,28000.0,2.0
6.5,7.0,36.2,0.11,5000.0,28000.0,2.0
7.6,7.0,51.4,0.42,1700.0,5000.0,2.0
7.8,7.0,63.9,0.38,300.0,800.0,2.0
6.8,6.7,70.8,0.58,3000.0,5000.0,2.0
7.4,7.1,47.5,0.3,2200.0,30000.0,2.0
7.8,7.2,43.8,0.37,1100.0,2200.0,2.0
8.9,7.1,56.6,0.63,23.0,140.0,2.0
7.4,7.3,72.3,0.82,1400.0,8000.0,3.0
7.8,7.2,43.8,0.37,1100.0,2200.0,2.0
8.9,7.1,56.6,0.63,23.0,140.0,2.0
7.4,7.3,72.3,0.82,1400.0,8000.0,3.0
7.7,6.8,61.7,0.3,59.0,71.0,2.0
6.9,7.3,62.8,0.64,900.0,2200.0,2.0
7.5,7.2,68.3,0.73,2.0,2.0,2.0
7.4,6.5,47.9,0.19,13000.0,30000.0,2.0
8.1,7.1,56.7,0.07,700.0,8000.0,2.0
7.2,7.5,56.0,0.42,350.0,30000.0,3.0
7.6,7.5,69.7,0.41,3000.0,17000.0,2.0
7.0,7.2,68.9,0.57,2800.0,50000.0,2.0
6.1,730.0,55.9,0.52,3500.0,24000.0,5.0
7.6,7.2,53.0,0.04,24000.0,30000.0,2.0
7.3,7.1,95.5,0.96,2300.0,8000.0,2.0
7.3,7.1,82.7,0.91,2200.0,13000.0,2.0
6.9,6.6,41.0,0.06,2800.0,5000.0,2.0
7.0,6.9,55.1,0.36,8000.0,30000.0,2.0
8.0,7.4,58.6,0.61,3000.0,7000.0,2.0
7.0,7.1,58.2,0.79,170.0,170.0,2.0
8.0,7.32,58.6,0.61,3000.0,7000.0,2.0
6.5,7.14,57.6,0.75,17000.0,17000.0,2.0
7.2,7.27,52.2,0.51,11000.0,50000.0,2.0
8.1,6.98,69.0,0.26,1100.0,1400.0,2.0
6.5,6.62,67.2,0.3,5000.0,14000.0,2.0
6.5,7.46,57.6,0.75,17000.0,17000.0,2.0
7.2,7.71,52.2,0.51,11000.0,50000.0,2.0
8.1,7.8,69.0,0.26,1100.0,1400.0,2.0
6.5,7.37,67.2,0.3,5000.0,14000.0,2.0
7.3,6.97,41.1,0.78,13000.0,24000.0,2.0
7.4,7.15,52.3,0.36,8000.0,17000.0,2.0
6.7,7.15,63.2,0.84,7000.0,30000.0,2.0
7.1,7.09,64.6,0.49,14000.0,14000.0,2.0
7.1,7.18,64.6,0.49,14000.0,14000.0,2.0
7.3,7.63,41.1,0.78,13000.0,24000.0,2.0
7.4,7.61,52.3,0.36,8000.0,17000.0,2.0
6.7,7.08,63.2,0.84,7000.0,30000.0,2.0
7.2,7.0,46.3,0.31,8000.0,24000.0,2.0
7.3,6.8,51.7,0.43,11000.0,11000.0,2.0
7.7,6.9,62.3,0.38,2200.0,17000.0,2.0
6.2,6.8,68.8,0.63,1300.0,11000.0,2.0
7.4,7.0,35.7,0.08,5000.0,7000.0,2.0
7.3,7.2,47.1,0.35,5000.0,13000.0,2.0
8.4,7.1,49.1,0.49,8000.0,13000.0,2.0
6.9,7.2,63.1,0.82,2300.0,8000.0,3.0
7.9,6.7,58.8,0.3,110.0,170.0,2.0
7.3,7.3,58.4,0.54,5000.0,17000.0,2.0
7.5,7.2,68.2,0.73,2200.0,14000.0,2.0
7.0,6.5,41.4,0.18,5000.0,50000.0,2.0
7.1,7.0,53.1,0.06,5000.0,13000.0,3.0
6.7,6.5,157.0,0.23,5000.0,8000.0,4.0
7.9,7.2,124.2,1.5,350.0,1600.0,2.0
7.7,7.2,224.4,2.07,220.0,280.0,2.0
5.7,6.7,142.7,0.14,50000.0,160000.0,4.0
7.9,7.45,124.2,1.5,350.0,1600.0,2.0
6.9,7.24,206.2,1.2,1100.0,2400.0,2.0
6.2,7.36,240.9,2.29,8000.0,24000.0,2.0
8.6,7.16,152.5,0.48,1700.0,2200.0,2.0
7.8,7.22,421.7,0.81,13000.0,30000.0,2.0
6.9,7.51,206.2,1.2,1100.0,2400.0,2.0
6.2,7.87,240.9,2.29,8000.0,24000.0,2.0
8.6,7.71,152.5,0.48,1700.0,2200.0,2.0
7.8,7.73,421.7,0.81,13000.0,30000.0,2.0
6.6,7.0,114.9,0.86,13000.0,30000.0,2.0
6.9,7.26,198.3,1.92,50000.0,50000.0,3.0
8.1,7.61,225.0,0.99,8000.0,30000.0,5.0
6.3,7.26,233.0,0.28,22000.0,50000.0,3.0
6.9,7.63,198.3,1.92,50000.0,50000.0,3.0
6.3,7.44,233.0,0.28,22000.0,50000.0,3.0
6.6,7.59,114.9,0.86,13000.0,30000.0,2.0
8.1,7.68,225.0,0.99,8000.0,30000.0,5.0
6.9,7.63,198.3,1.92,50000.0,50000.0,3.0
6.9,7.26,198.3,1.92,50000.0,50000.0,3.0
8.1,7.61,225.0,0.99,8000.0,30000.0,5.0
6.6,7.2,142.0,1.19,7000.0,50000.0,2.0
7.1,7.0,176.0,0.76,24000.0,24000.0,3.0
7.0,7.1,232.0,1.37,24000.0,24000.0,7.0
8.1,7.61,225.0,0.99,8000.0,30000.0,5.0
6.6,7.2,142.0,1.19,7000.0,50000.0,2.0
7.1,7.0,176.0,0.76,24000.0,24000.0,3.0
7.0,7.1,232.0,1.37,24000.0,24000.0,7.0
5.7,7.5,170.0,1.06,30000.0,90000.0,3.0
6.0,7.6,196.0,0.83,8000.0,13000.0,3.0
8.0,7.3,283.0,1.42,140.0,280.0,8.0
6.2,7.4,387.0,1.55,160000.0,160000.0,9.0
5.7,7.5,170.0,1.06,30000.0,90000.0,3.0
6.0,7.6,196.0,0.83,8000.0,13000.0,3.0
8.0,7.3,283.0,1.42,140.0,280.0,8.0
6.2,7.4,387.0,1.55,160000.0,160000.0,9.0
7.4,7.1,267.0,0.85,90.0,100.0,2.0
5.4,7.5,351.0,0.24,14000.0,50000.0,7.0
7.0,7.1,315.0,1.16,160000.0,160000.0,25.0
5.9,7.0,250.0,0.72,5000.0,13000.0,2.0
6.6,6.8,143.0,0.37,160000.0,160000.0,6.0
7.1,7.1,95.8,0.51,22000.0,50000.0,2.0
8.9,7.7,83.2,0.47,5000.0,9000.0,5.0
7.1,7.1,95.8,0.51,22000.0,50000.0,2.0
6.7,7.2,64.3,0.54,2300.0,8000.0,2.0
7.2,7.2,57.0,0.17,2800.0,90000.0,2.0
7.4,7.2,84.8,1.12,5000.0,13000.0,2.0
6.7,7.1,85.8,1.02,2200.0,2200.0,2.0
7.1,6.6,45.9,0.14,9000.0,50000.0,4.0
6.8,7.0,61.3,0.67,350.0,0.003,2.0
6.0,6.9,55.0,0.31,7000.0,11000.0,2.0
7.1,7.4,61.7,0.58,1700.0,5000.0,2.0
7.1,7.32,61.7,0.58,1700.0,5000.0,2.0
7.2,7.04,97.1,0.44,17000.0,90000.0,3.0
6.6,7.12,64.1,0.66,3500.0,24000.0,2.0
8.1,6.95,76.3,0.34,240.0,500.0,2.0
6.7,7.23,55.6,0.4,11000.0,17000.0,2.0
6.6,7.48,64.1,0.66,3500.0,24000.0,2.0
6.7,7.73,55.6,0.4,11000.0,17000.0,2.0
8.1,7.64,76.3,0.34,240.0,500.0,2.0
7.2,6.91,97.1,0.44,17000.0,90000.0,3.0
7.1,7.0,50.5,0.25,3000.0,11000.0,2.0
6.3,7.0,70.7,0.72,350.0,3000.0,2.0
7.7,7.01,70.6,0.66,1300.0,5000.0,2.0
7.2,7.07,57.6,0.13,2300.0,13000.0,2.0
7.1,7.33,50.5,0.25,3000.0,11000.0,2.0
7.2,7.57,57.6,0.13,2300.0,13000.0,2.0
6.3,7.29,70.7,0.72,350.0,3000.0,2.0
7.7,6.97,70.6,0.66,1300.0,5000.0,2.0
7.0,7.0,53.9,0.3,2.0,13000.0,2.0
7.4,6.7,56.8,0.83,1100.0,1700.0,2.0
7.6,7.1,75.7,0.51,5000.0,5000.0,2.0
6.2,6.8,94.7,0.74,170.0,350.0,2.0
7.4,6.7,56.8,0.83,1100.0,1700.0,2.0
7.6,7.1,75.7,0.51,5000.0,5000.0,2.0
6.2,6.8,94.7,0.74,170.0,350.0,2.0
7.0,7.0,53.9,0.3,2.0,13000.0,2.0
8.4,7.0,61.6,0.6,1700.0,2200.0,2.0
6.7,7.1,40.1,0.16,3000.0,8000.0,2.0
6.6,7.4,58.3,0.39,30000.0,30000.0,2.0
7.3,7.3,74.5,0.72,2300.0,3000.0,2.0
6.7,7.1,40.1,0.16,3000.0,8000.0,2.0
6.6,7.4,58.3,0.39,30000.0,30000.0,2.0
8.4,7.0,61.6,0.6,1700.0,2200.0,2.0
7.3,7.3,74.5,0.72,2300.0,3000.0,2.0
7.6,6.8,70.4,0.29,23000.0,3000.0,2.0
6.8,7.3,93.5,1.03,13000.0,24000.0,2.0
6.8,7.0,76.4,0.7,700.0,3000.0,2.0
6.9,6.4,49.0,0.18,8000.0,11000.0,2.0
7.9,7.1,52.1,0.2,8000.0,24000.0,2.0
6.9,6.7,109.2,0.03,3000.0,5000.0,2.0
7.4,6.9,50.9,0.07,2.0,2.0,2.0
6.8,7.1,135.3,0.16,50.0,80.0,2.0
6.6,10.1,149.7,0.14,8.0,23.0,2.0
6.8,7.3,135.3,0.16,50.0,80.0,2.0
6.5,6.91,127.6,0.15,2.0,2.0,2.0
7.0,11.2,675.0,0.11,2.0,2.0,6.0
7.8,7.84,171.4,0.13,2.0,2.0,2.0
7.4,5.13,175.4,0.25,2.0,2.0,2.0
6.5,7.13,127.6,0.15,2.0,2.0,2.0
7.0,11.34,675.8,0.11,2.0,2.0,6.0
7.8,7.97,171.4,0.13,2.0,2.0,2.0
7.4,5.36,175.4,0.25,2.0,2.0,2.0
7.4,6.97,147.8,0.34,2.0,13.0,2.0
5.9,6.4,137.8,0.42,23.0,30.0,2.0
6.6,7.22,132.3,0.05,23.0,70.0,2.0
6.3,6.76,130.5,0.1,2.0,33.0,2.0
6.6,7.48,132.3,0.05,23.0,70.0,2.0
6.3,7.43,130.5,0.1,2.0,33.0,2.0
7.4,7.15,147.8,0.34,2.0,13.0,2.0
5.9,7.1,137.8,0.42,23.0,30.0,2.0
6.9,7.4,118.0,0.24,2.0,13.0,2.0
6.2,6.5,111.0,0.14,2.0,2.0,2.0
5.6,6.3,120.0,0.22,800.0,1700.0,2.0
6.6,6.4,130.0,0.3,2.0,2.0,2.0
5.6,6.3,120.0,0.22,800.0,1700.0,2.0
6.6,6.4,130.0,0.3,2.0,2.0,2.0
6.9,7.4,118.0,0.24,2.0,13.0,2.0
6.2,6.5,111.0,0.14,2.0,2.0,2.0
6.5,7.8,111.0,0.26,50.0,110.0,2.0
6.5,7.2,119.3,0.16,2.0,2.0,2.0
5.9,6.8,125.0,0.32,2.0,2.0,2.0
6.0,6.8,135.0,0.42,4.0,23.0,3.0
6.5,7.8,111.0,0.26,50.0,110.0,2.0
6.5,7.2,119.3,0.16,2.0,2.0,2.0
5.9,6.8,125.0,0.32,2.0,2.0,2.0
6.0,6.8,135.0,0.42,4.0,23.0,3.0
6.8,7.0,150.0,0.41,2.0,2.0,2.0
6.6,7.0,136.0,0.14,2.0,2.0,2.0
6.7,7.5,138.0,0.3,2.0,2.0,2.0
6.9,7.4,133.0,0.03,30.0,170.0,2.0
0.9,7.2,397.4,0.05,7000.0,35000.0,11.0
1.7,7.4,499.0,0.48,160000.0,160000.0,8.0
0.6,6.3,416.0,0.05,160000.0,160000.0,2.0
1.0,7.1,380.0,0.02,90000.0,160000.0,12.0
0.7,6.6,568.0,0.02,160000.0,160000.0,39.0
0.6,6.5,493.0,0.09,160000.0,160000.0,25.0
1.3,7.0,464.3,0.04,160000.0,160000.0,42.0
1.0,7.0,457.8,0.03,280.0,1400.0,41.0
6.3,6.9,182.0,0.32,160000.0,160000.0,7.0
1.5,6.4,152.9,0.05,160000.0,160000.0,17.0
1.3,7.09,464.3,0.04,160000.0,160000.0,42.0
0.3,7.16,338.1,0.1,160000.0,160000.0,26.0
0.8,7.14,501.5,0.03,300.0,5000.0,40.0
1.9,7.05,363.6,0.1,14000.0,160000.0,12.0
1.0,6.97,197.5,0.12,160000.0,160000.0,28.0
0.8,7.33,501.5,0.03,300.0,5000.0,40.0
1.0,7.32,197.5,0.12,160000.0,160000.0,28.0
0.3,7.53,338.1,0.06,160000.0,160000.0,26.0
1.9,7.15,363.6,0.1,14000.0,160000.0,12.0
2.3,6.97,263.0,0.12,160000.0,160000.0,15.0
1.6,7.1,358.0,0.02,160000.0,160000.0,14.0
0.6,6.95,462.0,0.07,160000.0,160000.0,39.0
1.6,7.05,434.0,0.03,160000.0,160000.0,23.0
1.6,7.41,358.0,0.02,160000.0,160000.0,14.0
0.6,7.25,462.0,0.07,160000.0,160000.0,39.0
1.6,7.36,434.0,0.03,160000.0,160000.0,23.0
2.3,7.47,263.0,0.12,160000.0,160000.0,15.0
0.9,7.0,468.0,0.1,3500.0,24000.0,9.0
0.9,7.0,468.0,0.15,90.0,350.0,9.0
4.1,7.0,232.0,0.27,3500.0,35000.0,12.0
2.2,7.1,364.0,0.09,160000.0,160000.0,14.0
